7.000000000000000000e+00 -8.015313523142522101e-01 -1.015263953387794515e+00 -1.046441286783614810e+00 -1.038945684103249167e+00 -1.036156974472079106e+00 -1.044374037153821488e+00 -1.055506350563393481e+00 -1.052390979047360453e+00 -1.051890410375969864e+00
7.100000000000000533e+00 -1.053869204817360572e+00 -1.154761372374217610e+00 -1.057385122459562066e+00 -1.051120408198480183e+00 -1.064014578288363433e+00 -1.054959474846391076e+00 -1.055759208672063520e+00 -1.049603789045984836e+00 -1.050693100927236667e+00
7.200000000000000178e+00 -1.035346752968945072e+00 -9.826946696080632870e-01 -9.973847384412886097e-01 -1.049176580452040985e+00 -1.057591594767347321e+00 -1.051638567297694227e+00 -1.052602717872960891e+00 -1.051062673164510075e+00 -1.049899302950808133e+00
7.300000000000000711e+00 -1.043759657404419672e+00 -1.035824634471257832e+00 -1.033253900752084897e+00 -1.057220009599502797e+00 -1.018672757556460029e+00 -1.038136018740843491e+00 -1.043666476385066710e+00 -1.045326712475042275e+00 -1.044990419824329830e+00
7.400000000000000355e+00 -8.180470796874483863e-01 -1.027506202681462755e+00 -1.041830984157393614e+00 -1.044956250506804629e+00 -1.031231647489456504e+00 -1.041736650031190647e+00 -1.034268252061795623e+00 -1.038996628335951300e+00 -1.037209860990571553e+00
7.500000000000000000e+00 -1.137917554969161804e+00 -1.081297301937602651e+00 -1.007092996306547583e+00 -1.019394041945439700e+00 -1.042913749324249295e+00 -1.027905551554996855e+00 -1.037619864152703242e+00 -1.028054993313913146e+00 -1.029354811301847805e+00
7.600000000000000533e+00 -1.000678884989019357e+00 -1.029035782158607137e+00 -1.024916298949069438e+00 -9.956809257678203018e-01 -1.042810208201023103e+00 -1.011154910155907860e+00 -1.024350842472142142e+00 -1.018647691709297920e+00 -1.018509992495488570e+00
7.700000000000000178e+00 -1.044869780416516347e+00 -1.044394703061941598e+00 -9.931944900598325132e-01 -1.003137735225309912e+00 -1.016029295625930917e+00 -1.009923876681782184e+00 -1.003188847113629212e+00 -1.004227260600630167e+00 -1.004994833872738802e+00
7.800000000000000711e+00 -1.017098763142359141e+00 -1.000277880868387648e+00 -9.923704189397644093e-01 -9.790937833470115814e-01 -1.001970536634114062e+00 -9.931516893723840722e-01 -9.856927984229852946e-01 -9.887530611333322783e-01 -9.908672407110139524e-01
7.900000000000000355e+00 -9.416085276682037986e-01 -1.075622057397965792e+00 -9.919498187329403027e-01 -9.904408841359438886e-01 -1.001397693711865822e+00 -9.718640904406754544e-01 -9.751395102792277392e-01 -9.735118114729158778e-01 -9.738081458861471695e-01
8.000000000000000000e+00 -6.893727318617213218e-01 -9.274967950310045728e-01 -9.427535368038220120e-01 -9.578696571801044168e-01 -9.604442933264059068e-01 -9.538071818728989237e-01 -9.582912891480115380e-01 -9.599374468555803563e-01 -9.574497738903463562e-01
8.099999999999999645e+00 -9.897879338388121395e-01 -9.383710896827177628e-01 -9.790338515375504036e-01 -9.667344897083096633e-01 -9.491258286763832874e-01 -9.495623697281070363e-01 -9.449368250247835999e-01 -9.422042996639453660e-01 -9.416956613644974494e-01
8.200000000000001066e+00 -9.214952611919705605e-01 -9.802099319923321952e-01 -9.172058087493788481e-01 -8.894645435872395867e-01 -9.219684426477350314e-01 -9.154075621073023417e-01 -9.211704900555736097e-01 -9.234462296590529862e-01 -9.240039863045580448e-01
8.300000000000000711e+00 -9.769720439736913065e-01 -8.581409117182584589e-01 -8.630437981959115934e-01 -8.823665357244832030e-01 -9.233078636512014326e-01 -8.973692944085542855e-01 -9.102392479660075253e-01 -9.017231277675563650e-01 -9.072649141390726202e-01
8.400000000000000355e+00 -9.196569746024868541e-01 -9.014402189602099824e-01 -8.814153255006188514e-01 -9.264910424665361299e-01 -8.981838345506364396e-01 -8.843571695164997859e-01 -8.833991007610577650e-01 -8.861463199833139459e-01 -8.847599006507400610e-01
8.500000000000000000e+00 -1.019251724505655377e+00 -9.336478353760371274e-01 -9.008505999543511278e-01 -8.833319015312924849e-01 -8.783932395863466303e-01 -8.706096288291368390e-01 -8.756804326988084641e-01 -8.682806626805790184e-01 -8.666803449848639040e-01
8.599999999999999645e+00 -9.355235042874929796e-01 -8.405273845462535309e-01 -8.627206595426968327e-01 -8.687519873655304981e-01 -8.533543888581420767e-01 -8.502914750668457700e-01 -8.492477166451528614e-01 -8.563331188675540329e-01 -8.522528962554543064e-01
8.700000000000001066e+00 -8.103789760084608718e-01 -8.079141781764365149e-01 -8.160153855179061999e-01 -8.408286717266469923e-01 -8.292273380632151358e-01 -8.406279168180799122e-01 -8.316015587932497066e-01 -8.379742195870365506e-01 -8.369259870319410988e-01
8.800000000000000711e+00 -7.471428916703169998e-01 -8.172354043255337652e-01 -7.972908901979179896e-01 -8.391717984617362847e-01 -7.969679451366818990e-01 -8.204573682262229495e-01 -8.131948605305189259e-01 -8.197180617598187613e-01 -8.196002934742335766e-01
8.900000000000000355e+00 -6.840292988140052044e-01 -8.148939159075202499e-01 -7.358388770095890541e-01 -8.105546862228641958e-01 -7.943298262029127033e-01 -8.078097541174591445e-01 -8.039266448902436801e-01 -8.053897064280953755e-01 -8.058763606283714243e-01
9.000000000000000000e+00 -8.989212111281447148e-01 -8.265092540865179860e-01 -7.749432034294673199e-01 -8.143007218489350940e-01 -7.886540604207812333e-01 -7.932242715709166836e-01 -7.962887454916202090e-01 -7.905428310888926724e-01 -7.926348196427701609e-01
9.099999999999999645e+00 -6.155003058494428192e-01 -6.884430965026977489e-01 -7.881990113160122213e-01 -7.420951376715565484e-01 -7.673906122987627088e-01 -7.810858803481567358e-01 -7.824377172640611944e-01 -7.792002071678135744e-01 -7.807043505280896190e-01
9.200000000000001066e+00 -8.522462224426188282e-01 -7.614768364312072269e-01 -8.366323480665212031e-01 -7.363853004730108731e-01 -7.836239922977129568e-01 -7.752972321742737094e-01 -7.688903454351885269e-01 -7.750387970213548083e-01 -7.724373462362665865e-01
9.300000000000000711e+00 -6.846040951207776892e-01 -8.246827813051850198e-01 -7.444642046051725970e-01 -7.856479095404715896e-01 -7.552848900532515009e-01 -7.701710021909006221e-01 -7.665935827080243570e-01 -7.663725296602454939e-01 -7.655014807940785371e-01
9.400000000000000355e+00 -8.314291917942147059e-01 -7.604997074788524269e-01 -7.893469749633564847e-01 -7.790119635348639049e-01 -7.622207509088922972e-01 -7.639442090016431708e-01 -7.685072450290344470e-01 -7.611920935260464427e-01 -7.589467860857815884e-01
9.500000000000000000e+00 -8.203762834442033247e-01 -7.851082346578374116e-01 -8.289905644779076432e-01 -7.254515505670315889e-01 -7.310123434820408050e-01 -7.487907356954220939e-01 -7.660329422889801121e-01 -7.593295593657590770e-01 -7.582809551368236978e-01
9.600000000000001421e+00 -9.029012279387760298e-01 -8.946100019689587901e-01 -7.800743329479638000e-01 -7.801162453451858658e-01 -7.560062536635002717e-01 -7.607605531081330641e-01 -7.532098730739645864e-01 -7.580716849288744452e-01 -7.578690347500498525e-01
9.700000000000001066e+00 -6.131750344123947372e-01 -7.516982630403659105e-01 -7.619853501904950699e-01 -7.420760600977268640e-01 -7.507047846994966411e-01 -7.584150843515103935e-01 -7.581095924470064862e-01 -7.627177829931770514e-01 -7.585673022614525252e-01
9.800000000000000711e+00 -8.905588496087495365e-01 -7.529018851066405782e-01 -8.275280874535746456e-01 -7.688947962289210958e-01 -7.777731721868982318e-01 -7.529735449343853970e-01 -7.634949406378687131e-01 -7.689261421948468955e-01 -7.652959580181288857e-01
9.900000000000000355e+00 -9.499075860648089620e-01 -7.439194988388679874e-01 -7.433228865605764346e-01 -7.475781418973699299e-01 -7.625939835706690983e-01 -7.706458558861946084e-01 -7.711940981420818408e-01 -7.740127031388407408e-01 -7.724393107593124919e-01
1.000000000000000000e+01 -9.117949106690288463e-01 -7.975838872588648654e-01 -8.018956427618176841e-01 -7.926667401677361946e-01 -7.883763123933320571e-01 -7.807647783019955323e-01 -7.801854428498163907e-01 -7.805315193508456373e-01 -7.827403399806466266e-01
